State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Kerala,Kozhikode(Calicut),Kallachi,Brinjal,Brinjal,FAQ,8/1/2023,2600,3000,2800
Kerala,Kozhikode(Calicut),Palayam,Brinjal,Other,FAQ,8/1/2023,1700,1900,1800
Kerala,Malappuram,Kottakkal,Brinjal,Other,FAQ,8/1/2023,2600,2700,2650
Kerala,Malappuram,Manjeri,Brinjal,Other,FAQ,8/1/2023,2200,2300,2250
Kerala,Palakad,Palakkad,Brinjal,Brinjal,FAQ,8/1/2023,2600,3000,2900
Kerala,Palakad,Pattambi,Brinjal,Other,FAQ,8/1/2023,2600,3000,2800
Kerala,Thirssur,Chavakkad,Brinjal,Other,FAQ,8/1/2023,2600,3600,3600
Kerala,Thirssur,Chelakkara,Brinjal,Other,FAQ,8/1/2023,2400,2600,2500
Kerala,Thirssur,Kodungalloor,Brinjal,Other,FAQ,8/1/2023,3000,3000,3000
Kerala,Thirssur,Thrissur,Brinjal,Brinjal,FAQ,8/1/2023,2000,2500,2200
Kerala,Thiruvananthapuram,Aralamoodu,Brinjal,Brinjal,FAQ,8/1/2023,2000,4000,4000
Kerala,Thiruvananthapuram,Nedumangadu,Brinjal,Other,FAQ,8/1/2023,5500,9500,5600
Kerala,Thiruvananthapuram,Neyyatinkara,Brinjal,Brinjal,FAQ,8/1/2023,4500,5000,4800
Kerala,Thiruvananthapuram,Parassala,Brinjal,Round,FAQ,8/1/2023,4000,4000,4000
Kerala,Wayanad,Kalpetta,Brinjal,Other,FAQ,8/1/2023,2100,2200,2200
Madhya Pradesh,Dewas,Dewas(F&V),Brinjal,Other,FAQ,8/1/2023,500,1300,600
Madhya Pradesh,Dewas,Haatpipliya,Brinjal,Brinjal,FAQ,8/1/2023,1200,1400,1300
Madhya Pradesh,Indore,Mhow,Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,1000,1000,1000
Madhya Pradesh,Katni,Katni(F&V),Brinjal,Other,FAQ,8/1/2023,800,1000,1000
Madhya Pradesh,Khandwa,Khandwa(F&V),Brinjal,Round,FAQ,8/1/2023,600,1500,1000
Madhya Pradesh,Khargone,Khargone,Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,500,1000,700
Madhya Pradesh,Mandsaur,Mandsaur(F&V),Brinjal,Other,FAQ,8/1/2023,3050,4040,3550
Madhya Pradesh,Sagar,Sagar(F&V),Brinjal,Brinjal,FAQ,8/1/2023,1500,2500,2000
Maharashtra,Ahmednagar,Ahmednagar,Brinjal,Other,FAQ,8/1/2023,2000,4500,3250
Maharashtra,Ahmednagar,Rahata,Brinjal,Other,FAQ,8/1/2023,2000,3500,2700
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Brinjal,Other,FAQ,8/1/2023,1400,1600,1500
Maharashtra,Aurangabad,Aurangabad,Brinjal,Other,FAQ,8/1/2023,2000,2500,2250
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Brinjal,Other,FAQ,8/1/2023,1000,2500,2000
Maharashtra,Jalgaon,Bhusaval,Brinjal,Other,FAQ,8/1/2023,2000,2500,2300
Maharashtra,Jalgaon,Jalgaon,Brinjal,Other,FAQ,8/1/2023,1400,2800,2100
Maharashtra,Kolhapur,Kolhapur,Brinjal,Other,FAQ,8/1/2023,1500,8300,4700
Maharashtra,Mumbai,Mumbai,Brinjal,Other,FAQ,8/1/2023,3000,4200,3600
Maharashtra,Nagpur,Kalmeshwar,Brinjal,Other,FAQ,8/1/2023,1510,2000,1820
Maharashtra,Nagpur,Kamthi,Brinjal,Other,FAQ,8/1/2023,10000,20000,15000
Maharashtra,Nagpur,Nagpur,Brinjal,Other,FAQ,8/1/2023,2000,2500,2350
Maharashtra,Nandurbar,Navapur,Brinjal,Other,FAQ,8/1/2023,2000,2200,2038
Maharashtra,Pune,Khed(Chakan),Brinjal,Other,FAQ,8/1/2023,3000,4000,3500
Maharashtra,Pune,Pune,Brinjal,Other,FAQ,8/1/2023,2000,3500,2750
Maharashtra,Pune,Pune(Khadiki),Brinjal,Other,FAQ,8/1/2023,2500,3000,2750
Maharashtra,Pune,Pune(Moshi),Brinjal,Other,FAQ,8/1/2023,2000,4000,3000
Maharashtra,Ratnagiri,Ratnagiri (Nachane),Brinjal,Other,FAQ,8/1/2023,4000,6000,5000
Maharashtra,Satara,Karad,Brinjal,Other,FAQ,8/1/2023,3000,4500,4500
Maharashtra,Satara,Patan,Brinjal,Other,FAQ,8/1/2023,1500,2500,2000
Maharashtra,Satara,Satara,Brinjal,Other,FAQ,8/1/2023,3000,4000,3500
Maharashtra,Satara,Vai,Brinjal,Other,FAQ,8/1/2023,4000,5500,4750
Maharashtra,Sholapur,Solapur,Brinjal,Other,FAQ,8/1/2023,1000,4000,2000
Maharashtra,Thane,Kalyan,Brinjal,Other,FAQ,8/1/2023,3000,3600,3300
Meghalaya,East Khasi Hills,Shillong,Brinjal,Brinjal,FAQ,8/1/2023,3000,3500,3200
Meghalaya,East Khasi Hills,Sohra,Brinjal,Other,FAQ,8/1/2023,80000,84000,82000
Meghalaya,West Garo Hills,Tura,Brinjal,Brinjal,FAQ,8/1/2023,4000,4500,4400
Meghalaya,West Jaintia Hills,Jowai,Brinjal,Brinjal,FAQ,8/1/2023,4500,5500,5000
Nagaland,Dimapur,Niuland,Brinjal,Brinjal,FAQ,8/1/2023,4000,4300,4200
Nagaland,Kohima,Jalukie,Brinjal,Other,FAQ,8/1/2023,9000,9200,9100
Nagaland,Mokokchung,Mokokchung Town,Brinjal,Brinjal,FAQ,8/1/2023,2500,3500,3000
NCT of Delhi,Delhi,Azadpur,Brinjal,Brinjal,FAQ,8/1/2023,1000,4000,2500
Odisha,Angul,Angul(Atthamallick),Brinjal,Brinjal,FAQ,8/1/2023,4800,5300,5000
Odisha,Balasore,Jaleswar,Brinjal,Other,FAQ,8/1/2023,2400,2600,2500
Odisha,Bargarh,Bargarh,Brinjal,Other,FAQ,8/1/2023,2400,2600,2500
Odisha,Bargarh,Bargarh(Barapalli),Brinjal,Other,FAQ,8/1/2023,3100,3300,3200
Odisha,Bargarh,Sohela,Brinjal,Other,FAQ,8/1/2023,3500,3700,3600
Odisha,Bolangir,Bolangir,Brinjal,Other,FAQ,8/1/2023,3800,4000,3800
Odisha,Bolangir,Tusura,Brinjal,Other,FAQ,8/1/2023,3800,4000,3800
Odisha,Boudh,Boudh,Brinjal,Other,FAQ,8/1/2023,5000,6000,6000
Odisha,Boudh,Khunthabandha,Brinjal,Other,FAQ,8/1/2023,4500,5000,5000
Odisha,Dhenkanal,Hindol,Brinjal,Brinjal,FAQ,8/1/2023,3000,4000,3500
Odisha,Gajapati,Kasinagar,Brinjal,Other,FAQ,8/1/2023,2000,4000,4000
Odisha,Ganjam,Bhanjanagar,Brinjal,Other,FAQ,8/1/2023,3200,3300,3260
Odisha,Jagatsinghpur,Jagatsinghpur,Brinjal,Round,FAQ,8/1/2023,4600,5000,4800
Odisha,Jagatsinghpur,Rahama,Brinjal,Other,FAQ,8/1/2023,3000,5000,4000
Odisha,Khurda,Balugaon,Brinjal,Round/Long,FAQ,8/1/2023,4000,4400,4200
Odisha,Koraput,Koraput(Semilguda),Brinjal,Other,FAQ,8/1/2023,2900,3100,3000
Odisha,Mayurbhanja,Baripada,Brinjal,Brinjal,FAQ,8/1/2023,3000,4000,3500
Odisha,Mayurbhanja,Betnoti,Brinjal,Other,FAQ,8/1/2023,2800,3700,3200
Odisha,Mayurbhanja,Saraskana,Brinjal,Brinjal,FAQ,8/1/2023,3000,4000,3500
Odisha,Nayagarh,Bahadajholla,Brinjal,Other,FAQ,8/1/2023,4600,5200,5000
Odisha,Nayagarh,Sarankul,Brinjal,Other,FAQ,8/1/2023,4800,5200,5000
Odisha,Rayagada,Gunpur,Brinjal,Other,FAQ,8/1/2023,3500,3850,3750
Odisha,Rayagada,Rayagada,Brinjal,Other,FAQ,8/1/2023,2900,3000,3000
Odisha,Rayagada,Rayagada(Muniguda),Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,3200,3750,3500
Odisha,Sonepur,Birmaharajpur,Brinjal,Other,FAQ,8/1/2023,4000,4500,4500
Odisha,Sundergarh,Bonai,Brinjal,Other,FAQ,8/1/2023,2000,3000,2000
Odisha,Sundergarh,Panposh,Brinjal,Other,FAQ,8/1/2023,1600,2000,1900
Odisha,Sundergarh,Sargipali,Brinjal,Other,FAQ,8/1/2023,4000,4500,4200
Punjab,Amritsar,Amritsar(Amritsar Mewa Mandi),Brinjal,Brinjal,FAQ,8/1/2023,800,2300,2000
Punjab,Amritsar,Mehta,Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,1200,1200,1200
Punjab,Amritsar,Rayya,Brinjal,Brinjal,FAQ,8/1/2023,3000,3000,3000
Punjab,Faridkot,Faridkot,Brinjal,Round/Long,FAQ,8/1/2023,2500,3500,3000
Punjab,Faridkot,Jaitu,Brinjal,Brinjal,FAQ,8/1/2023,2400,2700,2700
Punjab,Fatehgarh,Bassi Pathana,Brinjal,Brinjal,FAQ,8/1/2023,4000,4000,4000
Punjab,Ferozpur,Zira,Brinjal,Brinjal,FAQ,8/1/2023,2100,2300,2200
Punjab,Gurdaspur,Kalanaur,Brinjal,Other,FAQ,8/1/2023,1900,2100,2000
Punjab,Hoshiarpur,Dasuya,Brinjal,Other,FAQ,8/1/2023,2000,3500,2750
Punjab,Hoshiarpur,Tanda Urmur,Brinjal,Other,FAQ,8/1/2023,4000,4600,4300
Punjab,Jalandhar,Jalandhar City(Jalandhar),Brinjal,Other,FAQ,8/1/2023,1800,3300,2500
Punjab,Jalandhar,Lohian Khas,Brinjal,Other,FAQ,8/1/2023,1000,1200,1100
Punjab,Jalandhar,Mehatpur,Brinjal,Other,FAQ,8/1/2023,2000,3000,3000
Punjab,Jalandhar,Nakodar,Brinjal,Other,FAQ,8/1/2023,750,800,800
Punjab,Jalandhar,Phillaur(Apra Mandi),Brinjal,Other,FAQ,8/1/2023,2500,2500,2500
Punjab,Jalandhar,Shahkot,Brinjal,Other,FAQ,8/1/2023,1800,2000,1900
Punjab,kapurthala,Sultanpur,Brinjal,Other,FAQ,8/1/2023,3350,3500,3500
Punjab,Ludhiana,Doraha,Brinjal,Other,FAQ,8/1/2023,2500,2500,2500
Punjab,Ludhiana,Sahnewal,Brinjal,Brinjal,FAQ,8/1/2023,1400,1400,1400
Punjab,Moga,Baghapurana,Brinjal,Brinjal,FAQ,8/1/2023,1800,2200,2000
Punjab,Mohali,Lalru,Brinjal,Other,FAQ,8/1/2023,2700,2700,2700
Punjab,Muktsar,Giddarbaha,Brinjal,Brinjal,FAQ,8/1/2023,3500,4000,3800
Punjab,Pathankot,Pathankot,Brinjal,Brinjal,FAQ,8/1/2023,3000,3500,3500
Punjab,Patiala,Nabha,Brinjal,Other,FAQ,8/1/2023,2000,3500,2800
Punjab,Ropar (Rupnagar),Morinda,Brinjal,Brinjal,FAQ,8/1/2023,1500,2000,1800
Punjab,Sangrur,Ahmedgarh,Brinjal,Other,FAQ,8/1/2023,3000,3200,3100
Punjab,Sangrur,Bhawanigarh,Brinjal,Other,FAQ,8/1/2023,4000,4000,4000
Punjab,Tarntaran,Naushera Pannuan,Brinjal,Other,FAQ,8/1/2023,2300,2500,2400
Punjab,Tarntaran,Patti,Brinjal,Other,FAQ,8/1/2023,1400,2000,1600
Punjab,Tarntaran,Tarantaran,Brinjal,Other,FAQ,8/1/2023,1800,2500,2000
Rajasthan,Bikaner,Bikaner(F&V),Brinjal,Other,FAQ,8/1/2023,1800,2000,1900
Rajasthan,Jaipur,Jaipur(F&V),Brinjal,Other,FAQ,8/1/2023,2000,2500,2250
Rajasthan,Udaipur,Udaipur(F&V),Brinjal,Other,FAQ,8/1/2023,1500,2500,2000
Telangana,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,1500,4500,3200
Telangana,Hyderabad,Erragadda(Rythu Bazar),Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,4000,4000,4000
Telangana,Hyderabad,Gudimalkapur,Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,1500,4000,2000
Telangana,Hyderabad,L B Nagar,Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,2000,3000,2500
Telangana,Hyderabad,Mahboob Manison,Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,1500,3000,2500
Telangana,Karimnagar,Karimnagar(Rythu Bazar),Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,3200,4000,3500
Telangana,Mahbubnagar,Mahabubnagar(Rythu Bazar),Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,3800,4200,4000
Telangana,Medak,Siddipet(Rythu Bazar),Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,4000,5000,4400
Telangana,Medak,Vantamamidi,Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,2000,2500,2250
Telangana,Nalgonda,Miryalguda(Rythu Bazar),Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,4000,0,4500
Telangana,Nalgonda,Venkateswarnagar,Brinjal,Brinjal,FAQ,8/1/2023,1500,1500,1500
Telangana,Ranga Reddy,Kukatpally(Rythu Bazar),Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,4000,4000,4000
Telangana,Ranga Reddy,"Ramakrisnapuram,RBZ",Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,4000,4000,4000
Telangana,Warangal,Warangal,Brinjal,Brinjal,FAQ,8/1/2023,3400,3600,3500
Tripura,Dhalai,Gandacharra,Brinjal,Round/Long,FAQ,8/1/2023,4000,4500,4250
Tripura,Dhalai,Masli,Brinjal,Round/Long,FAQ,8/1/2023,600,1000,700
Tripura,Gomati,Garjee,Brinjal,Round/Long,FAQ,8/1/2023,1000,1500,1200
Tripura,North Tripura,Kadamtala,Brinjal,Round/Long,FAQ,8/1/2023,800,2000,1400
Tripura,North Tripura,Panisagar,Brinjal,Round/Long,FAQ,8/1/2023,800,2000,1400
Tripura,Sepahijala,Bishalgarh,Brinjal,Round/Long,FAQ,8/1/2023,1600,2000,1800
Tripura,Sepahijala,Bishramganj,Brinjal,Round/Long,FAQ,8/1/2023,4000,5000,4500
Tripura,Sepahijala,Boxonagar,Brinjal,Round/Long,FAQ,8/1/2023,1800,2500,2000
Tripura,Sepahijala,Sonamura,Brinjal,Round/Long,FAQ,8/1/2023,1500,2000,1800
Tripura,South District,Kalsi,Brinjal,Other,FAQ,8/1/2023,4000,5000,4500
Tripura,West District,Champaknagar,Brinjal,Round/Long,FAQ,8/1/2023,2000,3000,2500
Tripura,West District,Mohanpur,Brinjal,Round/Long,FAQ,8/1/2023,2000,3000,2500
Uttar Pradesh,Agra,Achnera,Brinjal,Brinjal,FAQ,8/1/2023,2050,2150,2100
Uttar Pradesh,Allahabad,Ajuha,Brinjal,Brinjal,FAQ,8/1/2023,2100,2250,2170
Uttar Pradesh,Allahabad,Allahabad,Brinjal,Round/Long,FAQ,8/1/2023,2450,2650,2500
Uttar Pradesh,Ambedkarnagar,Akbarpur,Brinjal,Round/Long,FAQ,8/1/2023,2400,2550,2500
Uttar Pradesh,Auraiya,Achalda,Brinjal,Round/Long,FAQ,8/1/2023,2100,2300,2200
Uttar Pradesh,Auraiya,Auraiya,Brinjal,Round,FAQ,8/1/2023,1750,1950,1850
Uttar Pradesh,Azamgarh,Azamgarh,Brinjal,Brinjal,FAQ,8/1/2023,2550,2700,2625
Uttar Pradesh,Baghpat,Baraut,Brinjal,Round/Long,FAQ,8/1/2023,1400,1500,1450
Uttar Pradesh,Baghpat,Khekda,Brinjal,Round/Long,FAQ,8/1/2023,2100,2300,2200
Uttar Pradesh,Bahraich,Bahraich,Brinjal,Round/Long,FAQ,8/1/2023,2575,2700,2640
Uttar Pradesh,Bahraich,Mihipurwa,Brinjal,Brinjal,FAQ,8/1/2023,2600,2670,2635
Uttar Pradesh,Bahraich,Naanpara,Brinjal,Brinjal,FAQ,8/1/2023,2600,2660,2630
Uttar Pradesh,Ballia,Ballia,Brinjal,Brinjal,FAQ,8/1/2023,2240,2285,2265
Uttar Pradesh,Ballia,Rasda,Brinjal,Brinjal,FAQ,8/1/2023,2180,2330,2260
Uttar Pradesh,Balrampur,Balrampur,Brinjal,Round/Long,FAQ,8/1/2023,2600,2800,2700
Uttar Pradesh,Balrampur,Tulsipur,Brinjal,Round/Long,FAQ,8/1/2023,2600,2650,2630
Uttar Pradesh,Banda,Atarra,Brinjal,Round/Long,FAQ,8/1/2023,1900,2000,1950
Uttar Pradesh,Barabanki,Rudauli,Brinjal,Brinjal,FAQ,8/1/2023,2820,2910,2870
Uttar Pradesh,Barabanki,Safdarganj,Brinjal,Brinjal,FAQ,8/1/2023,2800,2900,2850
Uttar Pradesh,Bareilly,Anwala,Brinjal,Brinjal,FAQ,8/1/2023,800,1000,900
Uttar Pradesh,Bareilly,Bareilly,Brinjal,Round/Long,FAQ,8/1/2023,1650,1725,1700
Uttar Pradesh,Basti,Basti,Brinjal,Brinjal,FAQ,8/1/2023,2480,2580,2530
Uttar Pradesh,Bulandshahar,Divai,Brinjal,Brinjal,FAQ,8/1/2023,1150,1350,1250
Uttar Pradesh,Bulandshahar,Gulavati,Brinjal,Other,FAQ,8/1/2023,600,800,700
Uttar Pradesh,Etawah,Bharthna,Brinjal,Brinjal,FAQ,8/1/2023,1800,2000,1900
Uttar Pradesh,Etawah,Etawah,Brinjal,Brinjal,FAQ,8/1/2023,1750,1950,1850
Uttar Pradesh,Etawah,Jasvantnagar,Brinjal,Brinjal,FAQ,8/1/2023,1820,1920,1870
Uttar Pradesh,Faizabad,Faizabad,Brinjal,Round/Long,FAQ,8/1/2023,2300,2500,2430
Uttar Pradesh,Farukhabad,Farukhabad,Brinjal,Round/Long,FAQ,8/1/2023,1800,2000,1900
Uttar Pradesh,Farukhabad,Kayamganj,Brinjal,Brinjal,FAQ,8/1/2023,2200,2300,2250
Uttar Pradesh,Fatehpur,Fatehpur,Brinjal,Brinjal,FAQ,8/1/2023,2100,2300,2200
Uttar Pradesh,Firozabad,Sirsaganj,Brinjal,Brinjal,FAQ,8/1/2023,2200,2360,2300
Uttar Pradesh,Ghazipur,Gazipur,Brinjal,Brinjal,FAQ,8/1/2023,2470,2530,2500
Uttar Pradesh,Gorakhpur,Gorakhpur,Brinjal,Round/Long,FAQ,8/1/2023,2525,2700,2600
Uttar Pradesh,Hamirpur,Bharuasumerpur,Brinjal,Brinjal,FAQ,8/1/2023,2050,2200,2125
Uttar Pradesh,Hamirpur,Maudaha,Brinjal,Brinjal,FAQ,8/1/2023,2000,2120,2080
Uttar Pradesh,Hamirpur,Muskara,Brinjal,Round,FAQ,8/1/2023,1700,1800,1750
Uttar Pradesh,Hamirpur,Raath,Brinjal,Brinjal,FAQ,8/1/2023,1650,1725,1690
Uttar Pradesh,Hardoi,Madhoganj,Brinjal,Round/Long,FAQ,8/1/2023,2200,2300,2250
Uttar Pradesh,Hardoi,Sandila,Brinjal,Brinjal,FAQ,8/1/2023,2180,2260,2220
Uttar Pradesh,Jalaun (Orai),Jalaun,Brinjal,Round/Long,FAQ,8/1/2023,1100,1300,1200
Uttar Pradesh,Jalaun (Orai),Konch,Brinjal,Round/Long,FAQ,8/1/2023,1600,1700,1650
Uttar Pradesh,Jaunpur,Jaunpur,Brinjal,Brinjal,FAQ,8/1/2023,2470,2540,2500
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Brinjal,Brinjal,FAQ,8/1/2023,2420,2620,2520
Uttar Pradesh,Jaunpur,Shahganj,Brinjal,Brinjal,FAQ,8/1/2023,1950,2100,2000
Uttar Pradesh,Jhansi,Mauranipur,Brinjal,Brinjal,FAQ,8/1/2023,2000,2110,2050
Uttar Pradesh,Jhansi,Moth,Brinjal,Round/Long,FAQ,8/1/2023,1950,2050,2000
Uttar Pradesh,Jyotiba Phule Nagar,Hasanpur,Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,1410,1500,1450
Uttar Pradesh,Kanpur,Choubepur,Brinjal,Brinjal,FAQ,8/1/2023,1900,2050,2000
Uttar Pradesh,Kanpur,Jhijhank,Brinjal,Round/Long,FAQ,8/1/2023,1550,1750,1650
Uttar Pradesh,Kanpur,Kanpur(Grain),Brinjal,Round/Long,FAQ,8/1/2023,1900,2100,2000
Uttar Pradesh,Kanpur,Uttaripura,Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,2100,2300,2200
Uttar Pradesh,Khiri (Lakhimpur),Mohammdi,Brinjal,Arkasheela Mattigulla,FAQ,8/1/2023,2250,2350,2300
Uttar Pradesh,Lakhimpur,Golagokarnath,Brinjal,Brinjal,FAQ,8/1/2023,2230,2430,2330
Uttar Pradesh,Lakhimpur,Lakhimpur,Brinjal,Round/Long,FAQ,8/1/2023,2280,2350,2320
Uttar Pradesh,Lalitpur,Lalitpur,Brinjal,Round,FAQ,8/1/2023,2170,2240,2210
Uttar Pradesh,Maharajganj,Anandnagar,Brinjal,Round/Long,FAQ,8/1/2023,2570,2725,2650
Uttar Pradesh,Mainpuri,Ghiraur,Brinjal,Round/Long,FAQ,8/1/2023,2000,2200,2100
Uttar Pradesh,Mainpuri,Mainpuri,Brinjal,Round/Long,FAQ,8/1/2023,1900,2100,2000
Uttar Pradesh,Mathura,Mathura,Brinjal,Round,FAQ,8/1/2023,2400,2750,2600
Uttar Pradesh,Meerut,Sardhana,Brinjal,Round/Long,FAQ,8/1/2023,700,800,750
Uttar Pradesh,Mirzapur,Ahirora,Brinjal,Brinjal,FAQ,8/1/2023,2350,2580,2460
Uttar Pradesh,Mirzapur,Mirzapur,Brinjal,Round/Long,FAQ,8/1/2023,2500,2600,2550
Uttar Pradesh,Muradabad,Muradabad,Brinjal,Round/Long,FAQ,8/1/2023,1700,1740,1720
Uttar Pradesh,Muradabad,Sambhal,Brinjal,Round/Long,FAQ,8/1/2023,700,890,850
Uttar Pradesh,Muzaffarnagar,Khatauli,Brinjal,Round/Long,FAQ,8/1/2023,950,1150,1050
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Brinjal,Round/Long,FAQ,8/1/2023,2550,2650,2600
Uttar Pradesh,Muzaffarnagar,Shamli,Brinjal,Round/Long,FAQ,8/1/2023,2570,2670,2620
Uttar Pradesh,Muzaffarnagar,Thanabhawan,Brinjal,Round/Long,FAQ,8/1/2023,500,600,550
Uttar Pradesh,Pillibhit,Pilibhit,Brinjal,Brinjal,FAQ,8/1/2023,1450,1540,1490
Uttar Pradesh,Pillibhit,Puranpur,Brinjal,Brinjal,FAQ,8/1/2023,1450,1535,1495
Uttar Pradesh,Pratapgarh,Pratapgarh,Brinjal,Brinjal,FAQ,8/1/2023,2600,2950,2700
Uttar Pradesh,Raebarelli,Raibareilly,Brinjal,Round/Long,FAQ,8/1/2023,1600,1675,1650
Uttar Pradesh,Saharanpur,Chutmalpur,Brinjal,Brinjal,FAQ,8/1/2023,1300,1500,1400
Uttar Pradesh,Saharanpur,Gangoh,Brinjal,Round/Long,FAQ,8/1/2023,2000,2200,2100
Uttar Pradesh,Saharanpur,Nanuta,Brinjal,Round/Long,FAQ,8/1/2023,2800,3200,3000
Uttar Pradesh,Saharanpur,Saharanpur,Brinjal,Round/Long,FAQ,8/1/2023,2400,2700,2550
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Brinjal,Brinjal,FAQ,8/1/2023,1300,1500,1400
Uttar Pradesh,Shahjahanpur,Puwaha,Brinjal,Round/Long,FAQ,8/1/2023,1625,1825,1725
Uttar Pradesh,Siddharth Nagar,Naugarh,Brinjal,Round/Long,FAQ,8/1/2023,2710,2730,2720
Uttar Pradesh,Siddharth Nagar,Sahiyapur,Brinjal,Brinjal,FAQ,8/1/2023,2700,2750,2710
Uttar Pradesh,Sitapur,Sitapur,Brinjal,Round/Long,FAQ,8/1/2023,2200,2380,2285
Uttar Pradesh,Sitapur,Viswan,Brinjal,Round/Long,FAQ,8/1/2023,2230,2270,2250
Uttar Pradesh,Sultanpur,Jafarganj,Brinjal,Brinjal,FAQ,8/1/2023,2650,2750,2700
Uttar Pradesh,Sultanpur,Sultanpur,Brinjal,Brinjal,FAQ,8/1/2023,2600,2800,2685
Uttar Pradesh,Unnao,Bangarmau,Brinjal,Round/Long,FAQ,8/1/2023,2225,2300,2250
Uttar Pradesh,Unnao,Purwa,Brinjal,Round/Long,FAQ,8/1/2023,2225,2325,2275
Uttrakhand,Dehradoon,Rishikesh,Brinjal,Other,FAQ,8/1/2023,3000,4500,4200
Uttrakhand,Haridwar,Haridwar Union,Brinjal,Other,FAQ,8/1/2023,1000,2000,1500
Uttrakhand,Haridwar,Manglaur,Brinjal,Other,FAQ,8/1/2023,1000,1500,1200
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Brinjal,Other,FAQ,8/1/2023,2200,3000,2500
Uttrakhand,UdhamSinghNagar,Kashipur,Brinjal,Other,FAQ,8/1/2023,1000,1600,1400
Uttrakhand,UdhamSinghNagar,Rudrapur,Brinjal,Other,FAQ,8/1/2023,1000,1500,1200
West Bengal,Bankura,Bankura Sadar,Brinjal,Round/Long,FAQ,8/1/2023,3300,3800,3500
West Bengal,Bankura,Indus(Bankura Sadar),Brinjal,Round/Long,FAQ,8/1/2023,2900,3200,3000
West Bengal,Bankura,Khatra,Brinjal,Round/Long,FAQ,8/1/2023,2500,4000,3000
West Bengal,Birbhum,Birbhum,Brinjal,Brinjal,FAQ,8/1/2023,3900,4000,3950
West Bengal,Birbhum,Bolpur,Brinjal,Round/Long,FAQ,8/1/2023,3900,4000,3950
West Bengal,Birbhum,Sainthia,Brinjal,Brinjal,FAQ,8/1/2023,2400,2600,2500
West Bengal,Burdwan,Asansol,Brinjal,Other,FAQ,8/1/2023,3550,3700,3650
West Bengal,Burdwan,Durgapur,Brinjal,Other,FAQ,8/1/2023,3750,4000,3800
West Bengal,Burdwan,Guskara(Burdwan),Brinjal,Other,FAQ,8/1/2023,2800,3200,3000
West Bengal,Burdwan,Kalna,Brinjal,Other,FAQ,8/1/2023,2800,3000,3000
West Bengal,Coochbehar,Dinhata,Brinjal,Brinjal,FAQ,8/1/2023,2500,2700,2600
West Bengal,Coochbehar,Toofanganj,Brinjal,Brinjal,FAQ,8/1/2023,2500,2700,2600
West Bengal,Dakshin Dinajpur,Balurghat,Brinjal,Round/Long,FAQ,8/1/2023,2500,2700,2600
West Bengal,Hooghly,Kalipur,Brinjal,Brinjal,FAQ,8/1/2023,2600,2800,2700
West Bengal,Hooghly,Sheoraphuly,Brinjal,Round/Long,FAQ,8/1/2023,2600,2800,2700
West Bengal,Howrah,Ramkrishanpur(Howrah),Brinjal,Round/Long,FAQ,8/1/2023,1800,3200,2500
West Bengal,Howrah,Uluberia,Brinjal,Other,FAQ,8/1/2023,2400,3000,2600
West Bengal,Jalpaiguri,Belacoba,Brinjal,Other,FAQ,8/1/2023,1700,1900,1800
West Bengal,Jalpaiguri,Dhupguri,Brinjal,Other,FAQ,8/1/2023,1700,1900,1800
West Bengal,Jalpaiguri,Falakata,Brinjal,Other,FAQ,8/1/2023,2300,2500,2400
West Bengal,Jalpaiguri,Jalpaiguri Sadar,Brinjal,Other,FAQ,8/1/2023,1700,1900,1800
West Bengal,Jalpaiguri,Moynaguri,Brinjal,Other,FAQ,8/1/2023,1700,1900,1800
West Bengal,Medinipur(E),Tamluk (Medinipur E),Brinjal,Brinjal,FAQ,8/1/2023,3000,3800,3400
West Bengal,Medinipur(E),Tamluk (Medinipur E),Brinjal,Other,FAQ,8/1/2023,1800,2400,2000
West Bengal,Medinipur(W),Garbeta(Medinipur),Brinjal,Round/Long,FAQ,8/1/2023,2900,3100,3000
